"","Word","Year","WordStart","vowel","coda_cons","foot","pre","pre_amb","br","br_amb","cr","unrel","unrel_amb","aff","aff_amb","sp","sp_amb","sp_full","sp_partial","sp_fp","release"
"754","fought","1994",300.2961417,"ɔ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"755","fought","1995",173.2522349,"ɔ","t","final",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"756","foundation","1952",237.3984826,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"757","foundation","2000",97.86003762,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"758","fourteen","2018",91.40295209,"ɔ","t","initial",0,0,0,0,1,0,0,1,1,0,0,0,0,0,"affricated"
"759","framework","1964",167.6199136,"ɜ","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"760","framework","2000",220.2,"ɜ","k","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"761","frequently","1994",119.240349,"i","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"762","fresh","2005",207.6880498,"ɛ","ʃ","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"763","frightening","1975",61.16483064,"ai","t","medial",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"764","fruits","1995",114.727136,"u","t","final",1,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"765","future","1957",175.91,"u","tʃ","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"766","future","1964",270.9605033,"u","tʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"767","future","1970",244.97677,"u","tʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"768","future","1972",246.0759201,"u","tʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"769","future","1972",278.27,"u","tʃ","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"770","future","2001",291.1450291,"u","tʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"771","future","2002",14.87,"u","tʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"772","future","2005",209.9001376,"u","tʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"773","future","2005",276.3410756,"u","tʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"774","gap","1983",161.4705841,"æ","p","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"775","gap","1983",166.8036015,"æ","p","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"776","generate","1983",305.4880592,"ei","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"777","generation","1961",211.5359091,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"778","generations","1958",318.8824026,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"779","generations","1970",7.482511449,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"780","generations","1970",101.9099631,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"781","generations","1995",55.5750699,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"782","generations","2000",20.10659651,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"783","generations","2000",203.8478091,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"784","generations","2005",276.7438054,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"785","generosity","1952",264.343267,"ɒ","s","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"786","generosity","1994",186.710825,"ɒ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"787","generosity","2005",213.8812121,"ɒ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"788","generosity","2018",178.8498353,"ɒ","s","medial",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"789","get","1957",376.7677305,"ɛ","t","final",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"790","get","1961",224.0926388,"ɛ","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"791","get","1970",137.349718,"ɛ","t","final",0,0,0,0,1,1,1,0,0,0,0,0,0,0,"unreleased"
"792","get","1983",22.977606,"ɛ","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"793","get","1988",12.58322007,"ɛ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"794","getting","1964",100.9434727,"ɛ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"795","gift","1995",236.4483776,"ɪ","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"796","gift","2015",154.7447353,"ɪ","f","final",0,1,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"797","glass","2000",120.7166023,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"798","Gloucester","1958",108.1134084,"ɒ","s","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"799","gospel","2002",234.5282962,"ɒ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"800","gospel","2015",105.2847222,"ɒ","s","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"801","got","1957",359.0577146,"ɒ","t","final",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"802","grappling","1964",60.93454911,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"803","grateful","1958",336.0770613,"ei","t","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"804","grateful","1972",11.06395871,"ei","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"805","grateful","1995",58.9181622,"ei","t","medial",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"806","gratitude","2018",75.21197003,"æ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"807","great","1952",122.6782038,"ei","t","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"808","great","1952",295.1506551,"ei","t","final",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"809","great","1957",261.6701627,"ei","t","final",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"810","great","1957",357.23,"ei","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"811","great","1958",36.58799624,"ei","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"812","great","1958",152.9377613,"ei","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"813","great","1958",231.8336112,"ei","t","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"814","great","1958",247.0231474,"ei","t","final",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"815","great","1961",124.3911715,"ei","t","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"816","great","1964",4.374199562,"ei","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"817","great","1964",36.30331674,"ei","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"818","great","1964",66.16540268,"ei","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"819","great","1964",276.7846479,"ei","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"820","great","1970",23.62599703,"ei","t","final",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"821","great","1970",50.12732805,"ei","t","final",0,0,1,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"822","great","1970",138.3984672,"ei","t","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"823","great","1972",18.06112785,"ei","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"824","great","1972",185.7769312,"ei","t","final",0,0,0,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"825","great","1975",42.98427947,"ei","t","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"826","great","1988",102.4358352,"ei","t","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"827","great","1994",111.4962072,"ei","t","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"828","great","2000",157.495215,"ei","t","final",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"829","great","2000",185.7043439,"ei","t","final",0,0,1,1,1,0,0,1,1,0,0,0,0,0,"affricated"
"830","great","2000",227.4901853,"ei","t","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"831","great","2001",214.8936853,"ei","t","final",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"832","great","2002",17.07304916,"ei","t","final",0,0,0,0,1,0,0,1,1,0,0,0,0,0,"affricated"
"833","great","2002",59.67,"ei","t","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"834","great","2005",249.6218683,"ei","t","final",0,0,0,0,1,1,1,0,0,0,0,0,0,0,"unreleased"
"835","great","2015",17.2949239,"ei","t","final",0,1,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"836","great","2015",17.61140578,"ei","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"837","great","2015",107.6556817,"ei","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"838","great","2015",265.8855967,"ei","t","final",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"839","great","2018",178.5122719,"ei","t","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"840","greater","1964",244.4040611,"ei","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"841","greater","1995",33.10770908,"ei","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"842","greater","2002",186.1023933,"ei","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"843","greater","2018",244.50612,"ei","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"844","greatest","1983",158.5153329,"ei","t","medial",1,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"845","greatly","1972",136.1156672,"ei","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"846","greatness","1957",143.1117824,"ei","t","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"847","greeted","1961",53.90694486,"i","t","medial",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"848","greeted","1994",112.5594672,"i","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"849","greeting","1988",332.1397348,"i","t","medial",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"850","greetings","1952",71.58235134,"i","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"851","greetings","1952",98.79942768,"i","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"852","greetings","1964",25.40692319,"i","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"853","greetings","1983",378.2999704,"i","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"854","grief","2001",65.23865063,"i","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"855","grief","2002",32.81907804,"i","f","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"856","group","1970",165.9086185,"u","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"857","group","1975",24.03573645,"u","p","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"858","group","2001",232.573047,"u","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"859","group","2010",339.7066335,"u","p","final",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"860","group","2015",48.98735115,"u","p","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"861","group","2015",53.7412771,"u","p","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"862","groups","1975",22.46915832,"u","p","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"863","groups","2010",180.8521122,"u","p","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"864","happened","2001",80.81,"æ","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,0,1,"spirantised"
"865","happiness","1958",80.60892433,"æ","p","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"866","happiness","1964",296.34,"æ","p","medial",0,0,1,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"867","happiness","1975",33.55624301,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"868","happiness","2001",215.2230261,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"869","happiness","2001",220.8612425,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"870","happiness","2015",246.8821922,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"871","happy","1957",0.591275578,"æ","p","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"872","happy","1957",413.23,"æ","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"873","happy","1958",0.53,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"874","happy","1958",350.38,"æ","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"875","happy","1958",361.92,"æ","p","medial",0,0,1,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"876","happy","1961",275.4536476,"æ","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"877","happy","1964",28.85,"æ","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"878","happy","1964",303.03,"æ","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"879","happy","1972",20.16767896,"æ","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"880","happy","1972",305.68,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"881","happy","1975",7.784624789,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"882","happy","1975",241.7558271,"æ","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"883","happy","1988",27.71128241,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"884","happy","1994",229.51,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"885","happy","1994",337.949141,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"886","happy","1995",290.3359238,"æ","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"887","happy","2000",282.6033142,"æ","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"888","happy","2001",331.07,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"889","happy","2002",258.12,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"890","happy","2005",330.0421616,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"891","happy","2010",357.0060045,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"892","happy","2015",72.05521322,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"893","happy","2015",310.999023,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"894","happy","2018",303.1666878,"æ","p","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"895","hardhearted","1994",249.64,"ɑ","t","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"896","harsh","1961",20.27932005,"ɑ","ʃ","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"897","hate","1957",180.72,"ei","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"898","hate","1994",178.2052838,"ei","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"899","hatred","1994",121.5766137,"ei","t","medial",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"900","heart","1952",176.17,"ɑ","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"901","heart","1952",221.4033984,"ɑ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"902","heart","1957",220.7,"ɑ","t","final",0,0,0,0,1,0,0,1,1,0,0,0,0,0,"affricated"
"903","heart","1957",316.95,"ɑ","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"904","heart","1975",239.4474666,"ɑ","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"905","heart","1994",93.48776347,"ɑ","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"906","heartened","1983",202.05,"ɑ","t","medial",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"907","hearts","1952",146.3488212,"ɑ","t","final",0,0,0,0,1,0,0,0,0,0,1,0,0,0,"normal release"
"908","hearts","1972",142.82,"ɑ","t","final",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"909","heated","2018",296.6128778,"i","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"910","heightened","2001",221.64,"ai","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"911","hijackers","1975",202.011542,"æ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"912","history","1957",49.70502177,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"913","history","1957",131.4153986,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"914","history","1958",283.05,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"915","history","1970",169.6406747,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"916","history","1970",217.8975659,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"917","history","1988",68.15253488,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"918","history","1988",90.41813597,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"919","history","1994",275.98,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"920","history","2000",46.21897611,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"921","history","2010",55.76992058,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"922","hit","2018",100.713471,"ɪ","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"923","hope","1952",29.41508922,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"924","hope","1957",33.35,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"925","hope","1957",394.1598909,"ou","p","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"926","hope","1958",76.96171003,"ou","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"927","hope","1958",91.87698411,"ou","p","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"928","hope","1961",142.3929031,"ou","p","final",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"929","hope","1964",26.78,"ou","p","final",0,0,0,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"930","hope","1964",270.3649316,"ou","p","final",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"931","hope","1972",24.98,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"932","hope","1972",296.6520737,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"933","hope","1983",327.98,"ou","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"934","hope","1988",184.059766,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"935","hope","1988",324.7988115,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"936","hope","1994",134.24,"ou","p","final",0,0,1,1,1,0,0,0,0,1,1,0,1,0,"spirantised"
"937","hope","1994",165.44,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"938","hope","1994",242.9776254,"ou","p","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"939","hope","1994",267.13,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"940","hope","1995",288.5977178,"ou","p","final",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"941","hope","2000",274.88,"ou","p","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"942","hope","2001",138.72,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"943","hope","2001",289.7835704,"ou","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"944","hope","2001",308.09,"ou","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"945","hope","2002",14.34,"ou","p","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"946","hope","2002",127.8429753,"ou","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"947","hope","2005",328.7117784,"ou","p","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"948","hope","2005",334.9361272,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"949","hope","2015",55.79584884,"ou","p","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"950","hope","2015",108.0476038,"ou","p","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"951","hope","2015",298.5754672,"ou","p","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"952","hope","2018",275.6922563,"ou","p","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"953","hopefully","1972",276.5367428,"ou","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"954","hopes","1994",223.16,"ou","p","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"955","horseguards","2015",139.8281547,"ɔ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"956","hush","1961",169.5057656,"ʌ","ʃ","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"957","illuminations","1988",238.6579773,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"958","illustrate","1988",222.289695,"ei","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"959","imagination","1964",285.615862,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"960","imagination","1972",300.24,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"961","imagination","2015",211.6439581,"ei","ʃ","medial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"962","impact","2000",105.1939497,"æ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"963","impersonal","1975",43.43631164,"ɜ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"964","importance","1988",67.06767271,"ɔ","t","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"965","importance","2000",210.9,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"966","important","1970",250.0085391,"ɔ","t","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"967","important","1972",251.29,"ɔ","t","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"968","important","1975",73.63760974,"ɔ","t","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"969","important","1983",66.90659669,"ɔ","t","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"970","important","1983",118.4560994,"ɔ","t","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"971","important","1983",217.84,"ɔ","t","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"972","important","1988",11.48216026,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"973","important","1995",3.52644444,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"974","important","2000",239.1374393,"ɔ","t","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"975","important","2001",206.297785,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"976","important","2001",268.7484071,"ɔ","t","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"977","important","2002",72.35,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"978","important","2010",154.1403776,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"979","important","2010",173.6245353,"ɔ","t","medial",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"980","important","2010",324.35964,"ɔ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"981","indifference","1961",229,"ɪ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"982","industrial","1964",64.23315457,"ʌ","s","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"983","industrial","1970",81.17295251,"ʌ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"984","industrial","1983",147.2582682,"ʌ","s","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"985","infectious","1975",194.1075501,"ɛ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"986","inflation","1975",59.94364452,"ei","ʃ","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"987","initiative","1964",237.9049649,"ɪ","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"988","injustices","1988",195.7645249,"ʌ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"989","innundation","2005",34.8547807,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"990","inspiration","1975",205.4848295,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"991","inspiration","1988",207.6,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
